-110,58,-100,80
-145,78,-93,60
-135,62,-138,65
-115,69,-129,60
-104,52,-119,89
-142,52,-89,67
-127,80,-107,54
-124,56,-110,86
-131,48,-127,57
-108,81,-142,55
-139,63,-121,44
-90,73,-135,60
-98,81,-122,54
-137,62,-114,65
-126,79,-90,64
-134,63,-103,65
-138,32,-120,69
-131,45,-123,64
-138,51,-112,71
-116,57,-121,64
-114,50,-112,61
-99,69,-126,53
-114,55,-132,60
-105,48,-120,52
-100,58,-128,76
-123,48,-146,73
-148,44,-115,55
-125,88,-117,51
-141,75,-113,47
-156,84,-84,42
-146,63,-104,75
-119,64,-138,61
-121,56,-143,55
-94,51,-138,39
-132,60,-129,59
-130,80,-114,66
-150,61,-125,51
-95,64,-151,54
-118,27,-116,45
-146,46,-144,37
-109,39,-141,68
-123,43,-132,75
-136,46,-113,72
-137,45,-118,56
-119,44,-119,23
-132,51,-148,46
-120,41,-115,49
-110,55,-143,32
-132,49,-136,43
-127,74,-140,33
-144,38,-140,44
-107,48,-116,37
-129,43,-122,55
-157,41,-119,27
-111,63,-163,35
-104,8,-142,39
-139,52,-130,54
-110,21,-126,56
-134,10,-103,37
-122,50,-135,23
-127,29,-140,44
-131,29,-138,44
-117,36,-128,28
-139,44,-133,18
-131,55,-118,35
-153,38,-128,47
-142,40,-117,11
-126,39,-112,29
-141,32,-147,29
-123,34,-106,43
-111,12,-128,12
-133,0,-137,38
-121,26,-145,52
-111,46,-130,30
-124,16,-129,35
-120,40,-146,8
-117,9,-119,32
-127,30,-118,-9
-99,17,-156,6
-177,29,-98,28
-185,31,-116,4
-130,3,-138,25
-121,19,-143,33
-138,3,-164,35
-124,47,-121,-12
-177,13,-110,36
-110,8,-139,32
-116,26,-141,35
-127,-13,-145,23
-135,3,-139,18
-139,9,-134,34
-127,19,-134,4
-140,32,-134,22
-158,4,-128,41
-137,4,-133,-5
-152,14,-145,-5
-135,33,-140,-8
-117,30,-164,7
-117,18,-153,17
-142,26,-133,-7
-146,32,-145,-5
-121,14,-126,28
-145,4,-141,25
-144,17,-116,-8
-162,13,-117,25
-136,6,-142,22
-143,-11,-163,33
-124,22,-126,13
-131,-16,-157,7
-137,-20,-135,38
-168,-2,-134,6
-143,25,-139,-14
-131,35,-144,-19
-115,8,-127,12
-166,20,-137,14
-131,-2,-142,21
-127,-1,-128,5
-148,-20,-138,40
-117,-3,-162,19
-115,5,-157,13
-129,16,-135,5
-148,20,-135,-6
-148,9,-116,7
-171,13,-116,4
-160,10,-124,-12
-129,-7,-150,1
-143,0,-155,-29
-128,26,-152,-35
-122,7,-172,-3
-130,4,-151,-17
-140,-6,-109,6
-141,18,-112,-17
-155,-5,-113,-16
-146,-3,-152,0
-164,-5,-130,4
-140,-20,-117,1
-147,6,-115,-3
-155,5,-125,-8
-141,-11,-151,0
-159,10,-131,34
-139,-39,-152,14
-122,-21,-159,-10
-101,9,-156,-1
-115,11,-127,-21
-137,-21,-145,-1
-128,-44,-150,4
-131,-35,-111,-12
-163,-33,-141,-40
-168,-4,-128,-37
-120,-11,-148,-12
-144,-24,-144,-6
-128,-29,-157,-20
-148,-40,-135,-30
-130,-1,-152,-30
-150,-10,-143,-27
-169,-3,-126,-31
-154,-28,-130,-18
-129,-19,-137,-6
-138,-25,-135,-5
-113,-18,-165,-32
-121,-19,-137,-39
-147,-15,-128,-38
-144,-12,-126,-44
-139,-39,-130,-27
-143,-28,-144,-33
-130,-20,-139,-44
-134,-8,-130,-34
-159,-28,-133,-1
-141,-43,-128,-32
-149,-33,-131,-39
-120,-55,-142,-7
-113,-24,-147,-24
-130,-30,-147,-10
-138,-55,-135,-31
-141,-39,-146,-31
-174,-9,-116,-33
-133,-29,-136,-30
-145,-33,-143,-2
-98,-30,-156,-44
-132,-35,-122,-35
-149,-40,-138,-18
-134,-38,-137,-37
-102,-21,-157,-39
-133,-10,-135,-42
-148,-12,-128,-15
-131,-40,-128,-32
-142,-21,-144,-22
-130,-30,-131,-44
-126,-55,-150,-42
-138,-39,-118,-39
-144,-51,-136,-10
-129,-37,-86,-44
-160,-23,-124,-40
-148,-29,-133,-66
-128,-9,-129,-57
-133,-26,-141,-53
-121,-64,-146,-34
-131,-45,-109,-62
-125,-65,-155,-28
-142,-40,-126,-51
-148,-25,-121,-36
-144,-46,-123,-54
-155,-37,-135,-46
-122,-76,-159,-30
-114,-71,-137,-28
-131,-33,-143,-47
-119,-40,-154,-63
-139,-27,-148,-64
-101,-45,-161,-47
-107,-33,-128,-62
-156,-30,-111,-52
-157,-43,-127,-35
-126,-72,-136,-29
-133,-38,-131,-32
-136,-51,-113,-46
-154,-59,-141,-39
-127,-37,-126,-36
-137,-59,-149,-54
-142,-33,-118,-61
-136,-28,-142,-47
-141,-49,-151,-39
-144,-41,-124,-58
-120,-69,-141,-45
-117,-50,-140,-35
-136,-46,-141,-43
-125,-52,-126,-23
-117,-74,-125,-77
-113,-55,-136,-49
-137,-47,-107,-35
-148,-21,-105,-44
-121,-66,-120,-77
-140,-32,-136,-51
-147,-40,-129,-59
-140,-25,-127,-28
-126,-47,-132,-39
-123,-61,-155,-79
-108,-28,-148,-50
-155,-54,-104,-27
-134,-58,-123,-35
-121,-58,-108,-30
-131,-60,-121,-34
-148,-63,-118,-74
-124,-49,-117,-54
-126,-61,-104,-78
-130,-67,-133,-56
-136,-39,-135,-51
-106,-56,-141,-71
-111,-49,-142,-65
-103,-69,-170,-50
-96,-57,-164,-54
-104,-58,-141,-74
-106,-64,-147,-64
-112,-63,-93,-55
-140,-62,-98,-47
-166,-57,-107,-59
-148,-72,-107,-59
-121,-67,-135,-45
-129,-85,-104,-67
-113,-59,-132,-79
-128,-73,-134,-70
-131,-74,-115,-70
-136,-67,-140,-76
-115,-83,-131,-67
-111,-74,-101,-60
-129,-65,-126,-72
-103,-72,-121,-63
-112,-79,-97,-72
-100,-78,-152,-91
-96,-38,-128,-110
-114,-84,-110,-65
-124,-49,-88,-86
-126,-55,-107,-51
-141,-108,-98,-69
-121,-103,-106,-75
-112,-67,-105,-76
-103,-88,-127,-58
-115,-58,-135,-116
-126,-64,-99,-64
-114,-84,-126,-77
-112,-62,-111,-79
-132,-74,-106,-83
-117,-57,-89,-87
-115,-72,-131,-95
-117,-87,-114,-103
-78,-66,-140,-81
-110,-77,-98,-79
-99,-93,-118,-69
-98,-96,-97,-85
-119,-85,-106,-58
-119,-84,-88,-79
-105,-109,-102,-76
-82,-75,-128,-76
-123,-87,-114,-92
-126,-74,-89,-109
-125,-87,-91,-76
-110,-87,-78,-70
-129,-98,-108,-70
-99,-106,-113,-84
-79,-92,-133,-78
-92,-106,-131,-81
-100,-99,-126,-82
-70,-67,-111,-99
-103,-87,-96,-87
-120,-107,-95,-95
-113,-79,-80,-93
-115,-96,-96,-120
-110,-89,-103,-102
-102,-89,-121,-100
-97,-75,-104,-80
-115,-95,-100,-93
-124,-80,-106,-113
-84,-89,-120,-97
-104,-96,-82,-119
-108,-75,-114,-91
-98,-89,-104,-91
-88,-91,-129,-93
-100,-80,-112,-84
-104,-89,-79,-90
-104,-93,-124,-78
-99,-95,-104,-100
-122,-88,-84,-83
-115,-96,-108,-70
-89,-105,-126,-95
-93,-80,-105,-75
-79,-117,-87,-90
-113,-86,-103,-104
-81,-97,-95,-103
-113,-89,-103,-88
-92,-83,-94,-96
-113,-120,-72,-73
-104,-112,-123,-97
-135,-83,-96,-111
-118,-76,-113,-103
-110,-84,-104,-101
-89,-83,-101,-81
-77,-93,-117,-114
-89,-81,-100,-115
-87,-80,-106,-94
-93,-91,-113,-61
-86,-108,-107,-97
-80,-93,-97,-97
-108,-129,-84,-100
-94,-132,-94,-77
-120,-101,-70,-112
-105,-111,-86,-94
-82,-100,-89,-111
-104,-110,-83,-114
-109,-113,-94,-119
-101,-98,-87,-101
-117,-89,-115,-111
-89,-103,-103,-105
-91,-97,-96,-93
-85,-111,-116,-104
-82,-109,-101,-94
-65,-124,-99,-99
-95,-113,-114,-99
-130,-125,-72,-112
-117,-122,-90,-118
-75,-89,-103,-110
-93,-119,-77,-112
-106,-108,-94,-126
-54,-96,-121,-133
-64,-101,-88,-95
-79,-90,-77,-139
-88,-87,-75,-85
-104,-115,-81,-100
-92,-113,-94,-115
-98,-122,-91,-104
-95,-136,-100,-103
-86,-114,-98,-107
-93,-103,-100,-96
-65,-87,-113,-102
-113,-93,-62,-112
-99,-103,-52,-111
-103,-124,-49,-114
-99,-108,-51,-97
-111,-128,-74,-98
-69,-111,-108,-136
-93,-95,-74,-110
-87,-127,-90,-104
-67,-112,-102,-98
-94,-116,-89,-128
-89,-88,-112,-123
-72,-135,-99,-121
-76,-95,-106,-101
-70,-101,-86,-96
-49,-115,-76,-96
-62,-101,-99,-156
-63,-100,-67,-111
-90,-140,-77,-104
-84,-94,-41,-110
-102,-127,-76,-141
-83,-101,-68,-133
-114,-123,-38,-113
-63,-125,-111,-110
-68,-89,-106,-120
-66,-99,-71,-137
-90,-103,-72,-127
-84,-107,-41,-108
-97,-159,-85,-79
-75,-146,-84,-110
-115,-120,-92,-107
-71,-101,-98,-124
-75,-119,-89,-120
-52,-102,-78,-87
-82,-118,-82,-100
-41,-121,-65,-116
-57,-106,-74,-140
-74,-149,-59,-124
-84,-98,-52,-112
-62,-103,-62,-136
-92,-112,-54,-126
-42,-129,-94,-128
-78,-108,-83,-106
-53,-151,-75,-96
-34,-105,-79,-108
-79,-111,-42,-120
-61,-121,-45,-116
-90,-124,-62,-132
-85,-121,-36,-113
-56,-132,-62,-130
-61,-139,-67,-136
-57,-121,-61,-127
-52,-113,-56,-122
-55,-123,-74,-126
-52,-119,-44,-128
-65,-111,-71,-138
-53,-153,-48,-112
-35,-125,-79,-123
-42,-118,-70,-139
-56,-130,-63,-124
-52,-129,-54,-128
-72,-127,-33,-125
-75,-114,-31,-130
-46,-152,-50,-122
-74,-151,-55,-138
-52,-144,-45,-96
-48,-141,-33,-130
-73,-131,-28,-132
-55,-126,-51,-123
-48,-109,-54,-138
-52,-139,-56,-150
-27,-108,-46,-151
-11,-117,-45,-148
-41,-137,-34,-98
-39,-142,-63,-148
-60,-145,-41,-116
-39,-117,-36,-140
-33,-138,-40,-116
-74,-138,-44,-113
-45,-132,-26,-110
-54,-160,-69,-124
-26,-135,-61,-127
-5,-140,-52,-132
-27,-121,-43,-132
-49,-116,-69,-151
-47,-138,-68,-134
-57,-130,-15,-140
-71,-107,0,-140
-67,-120,-33,-163
-55,-137,-22,-145
-33,-131,-44,-111
-18,-157,-60,-126
-41,-148,-61,-139
-42,-149,-48,-121
-45,-156,-69,-137
-7,-140,-55,-150
-35,-125,-63,-147
-36,-152,-43,-133
-48,-126,-33,-137
-64,-144,-25,-134
-65,-146,-34,-131
-43,-131,-31,-160
-42,-111,-30,-141
-50,-127,-29,-152
-19,-127,-61,-111
-32,-134,-43,-146
-35,-102,-53,-126
-7,-134,-68,-117
-11,-153,-27,-117
-39,-133,-37,-143
-17,-127,-46,-134
-41,-157,-19,-114
-19,-130,-24,-149
-56,-116,-25,-145
-32,-119,-16,-140
-47,-136,-8,-127
-47,-149,-49,-121
-52,-129,-5,-168
-56,-143,-19,-137
-22,-134,-54,-136
-7,-162,-35,-132
-13,-143,-33,-133
-26,-124,-16,-123
-44,-156,-23,-132
-42,-130,-17,-138
-25,-131,-20,-130
-27,-133,-15,-149
-35,-140,-14,-129
-38,-120,-5,-150
-57,-100,-23,-148
-30,-122,-34,-152
0,-110,-29,-128
9,-152,-43,-125
-20,-175,-27,-114
-16,-137,-32,-134
-6,-158,-27,-148
-4,-124,-32,-150
-2,-129,-40,-160
-23,-112,-22,-139
-22,-150,-12,-133
-8,-191,-10,-122
-7,-160,-10,-130
-28,-148,15,-135
-18,-156,-12,-146
-23,-127,-12,-139
-8,-123,-3,-140
-4,-137,-12,-113
8,-135,9,-160
-48,-144,12,-128
-8,-124,-12,-148
-25,-147,7,-136
2,-151,-26,-135
11,-134,-18,-139
1,-119,-14,-163
-34,-122,11,-151
-27,-115,-25,-159
17,-136,-29,-130
6,-145,-6,-159
3,-120,8,-148
-26,-134,-13,-165
-27,-140,7,-134
-20,-128,8,-145
-3,-139,-1,-183
-1,-142,-9,-127
-1,-149,2,-139
-4,-150,15,-145
11,-147,-4,-115
-13,-146,6,-122
7,-141,-10,-118
-7,-146,-11,-134
36,-111,-18,-157
35,-115,-9,-136
2,-161,-8,-120
5,-152,7,-95
25,-146,7,-132
8,-139,-2,-136
-5,-151,-6,-124
15,-162,19,-121
14,-168,-11,-99
3,-162,13,-130
22,-152,-19,-130
28,-109,14,-172
2,-116,48,-160
-13,-130,13,-140
13,-146,28,-126
9,-143,3,-175
-37,-106,23,-172
-9,-132,30,-120
-6,-137,38,-124
4,-125,-3,-161
-13,-139,2,-139
24,-119,37,-127
2,-167,26,-147
10,-150,-21,-151
25,-140,-35,-168
26,-141,4,-157
-20,-118,-11,-149
9,-133,12,-128
8,-148,3,-134
18,-146,19,-113
44,-142,-3,-148
23,-156,-9,-151
5,-111,30,-144
6,-133,3,-141
0,-152,18,-108
48,-161,14,-142
4,-111,30,-120
4,-165,13,-127
36,-136,7,-142
40,-111,17,-172
-4,-118,27,-149
14,-135,25,-147
6,-156,28,-152
33,-138,18,-129
6,-131,31,-134
9,-134,39,-140
29,-159,29,-113
-19,-155,36,-128
25,-158,13,-142
22,-142,9,-141
44,-138,41,-146
51,-144,11,-136
65,-157,21,-135
19,-149,59,-123
37,-124,40,-137
5,-146,19,-145
28,-154,37,-125
30,-148,53,-148
39,-147,20,-125
31,-130,23,-135
54,-121,35,-141
36,-127,44,-152
64,-110,21,-141
49,-144,-3,-141
42,-116,43,-124
4,-132,54,-142
21,-154,52,-128
23,-137,47,-128
42,-150,41,-123
24,-148,35,-117
22,-147,51,-139
46,-143,34,-138
63,-134,24,-121
60,-136,56,-140
39,-136,39,-163
30,-124,69,-144
25,-138,69,-134
23,-121,55,-162
70,-112,13,-161
61,-134,34,-136
47,-131,38,-136
49,-110,45,-133
24,-142,64,-112
37,-135,37,-120
54,-151,81,-120
18,-147,38,-115
49,-130,71,-158
54,-115,36,-133
47,-146,24,-139
57,-124,24,-127
72,-116,22,-153
43,-129,68,-143
28,-143,38,-111
44,-137,27,-136
38,-125,56,-119
50,-155,52,-130
58,-136,38,-125
57,-129,48,-104
50,-124,54,-151
61,-112,58,-122
64,-142,48,-106
60,-139,37,-136
37,-119,68,-145
47,-111,30,-157
67,-117,57,-144
71,-130,35,-151
47,-114,41,-114
55,-142,53,-120
39,-138,54,-136
45,-116,59,-129
63,-113,31,-135
68,-129,53,-147
53,-138,74,-126
32,-156,65,-121
62,-132,55,-108
43,-146,65,-102
41,-137,66,-128
56,-132,30,-114
48,-132,57,-109
88,-111,41,-144
88,-128,64,-147
56,-122,51,-160
58,-120,59,-124
80,-135,46,-98
69,-126,49,-129
80,-114,75,-129
71,-121,88,-103
23,-132,100,-127
17,-118,83,-88
59,-149,77,-100
49,-111,75,-112
70,-133,61,-142
78,-85,55,-154
90,-121,42,-106
102,-137,86,-104
87,-138,67,-125
71,-125,94,-128
54,-116,60,-139
76,-113,76,-131
66,-141,76,-122
73,-116,76,-118
72,-97,70,-132
82,-118,85,-135
60,-102,64,-103
71,-137,71,-119
95,-92,88,-127
69,-100,87,-112
87,-117,77,-116
82,-98,78,-105
60,-134,104,-106
53,-125,79,-134
59,-103,93,-104
85,-120,71,-102
98,-110,73,-100
90,-118,98,-110
70,-129,69,-107
77,-122,65,-92
84,-123,84,-120
84,-91,81,-116
103,-110,71,-134
90,-109,87,-89
85,-106,75,-120
79,-57,102,-122
82,-99,104,-98
83,-109,77,-97
80,-129,85,-105
85,-112,67,-107
91,-99,87,-125
81,-112,76,-86
69,-96,95,-87
90,-115,70,-110
58,-107,97,-107
50,-125,83,-100
79,-115,80,-106
98,-101,71,-118
101,-99,62,-108
94,-88,80,-107
114,-75,78,-142
77,-106,134,-82
90,-134,58,-97
49,-119,116,-102
68,-118,78,-104
85,-104,94,-104
86,-113,79,-142
74,-95,54,-134
91,-99,99,-126
100,-96,72,-124
87,-132,77,-117
67,-121,84,-105
67,-124,84,-102
112,-144,65,-130
107,-102,59,-107
105,-95,67,-110
98,-107,74,-92
64,-108,98,-97
89,-117,98,-115
56,-119,90,-100
110,-110,80,-115
102,-97,75,-94
88,-117,77,-121
108,-111,117,-118
66,-116,105,-101
106,-91,77,-114
121,-86,76,-119
92,-113,110,-96
79,-119,94,-79
75,-98,102,-77
72,-102,93,-83
75,-103,114,-85
87,-102,97,-108
83,-75,93,-136
102,-75,92,-102
89,-116,99,-88
95,-91,99,-83
112,-75,91,-97
114,-95,87,-93
102,-89,107,-103
106,-95,94,-69
104,-105,89,-107
102,-104,114,-93
92,-98,125,-75
104,-108,99,-86
98,-78,120,-88
120,-118,101,-103
104,-79,73,-85
120,-87,87,-81
129,-85,102,-96
98,-79,106,-104
120,-77,131,-78
98,-87,126,-85
91,-108,134,-62
117,-64,114,-78
110,-81,113,-80
118,-74,119,-99
64,-81,127,-106
110,-82,105,-80
111,-84,102,-81
120,-81,106,-80
117,-56,120,-82
130,-66,90,-77
108,-82,93,-70
101,-86,119,-75
114,-82,105,-82
111,-108,124,-87
103,-71,123,-78
101,-74,122,-73
108,-82,121,-72
111,-70,88,-107
115,-48,116,-78
100,-92,126,-52
90,-78,120,-65
94,-81,120,-56
134,-81,107,-68
129,-87,110,-74
121,-80,115,-85
119,-70,105,-73
113,-47,125,-76
141,-66,101,-81
115,-48,129,-74
119,-68,130,-47
117,-71,106,-86
90,-91,110,-46
129,-107,108,-46
124,-73,110,-87
123,-66,111,-88
134,-73,123,-82
105,-69,117,-74
107,-77,113,-71
123,-58,118,-52
131,-80,104,-73
138,-81,119,-91
104,-55,110,-47
113,-108,141,-75
123,-60,112,-77
147,-57,105,-79
130,-54,136,-65
98,-57,133,-91
121,-38,111,-63
114,-82,137,-85
106,-65,126,-45
117,-92,106,-52
141,-77,115,-70
104,-100,134,-68
128,-92,146,-70
123,-48,134,-87
147,-43,124,-95
111,-63,119,-67
125,-58,146,-66
143,-83,126,-77
153,-57,145,-58
106,-77,118,-57
136,-66,114,-55
142,-72,112,-58
130,-73,142,-38
138,-69,160,-62
111,-72,155,-59
105,-54,134,-46
134,-81,113,-62
109,-34,109,-80
146,-39,125,-77
138,-44,129,-36
124,-80,131,-32
131,-40,120,-61
137,-24,117,-63
145,-70,127,-39
123,-63,131,-47
134,-22,137,-47
104,-64,136,-50
123,-36,125,-60
134,-54,105,-43
165,-34,108,-55
124,-27,131,-25
106,-32,143,-50
161,-27,121,-63
136,-54,117,-33
133,-43,116,-61
